Season,Team,format,MatchIndicator,TotalWin,TotalDraw,TotalLose,TotalPoints,Value
12/13,Lazio,Home,FT_Home_Goals,13,2,4,41,35
12/13,Lazio,Home,Home_Corners,13,2,4,41,124
12/13,Lazio,Home,Home_Fouls,13,2,4,41,298
12/13,Lazio,Home,Home_Red,13,2,4,41,1
12/13,Lazio,Home,Home_Shot_Acc,13,2,4,41,6.99
12/13,Lazio,Home,Home_Shots,13,2,4,41,301
12/13,Lazio,Home,Home_Shots_on_Target,13,2,4,41,105
12/13,Lazio,Home,Home_Yellow,13,2,4,41,42
12/13,Lazio,Home,HT_Home_Goals,13,2,4,41,19
13/14,Lazio,Away,Away_Corners,5,5,9,20,96
13/14,Lazio,Away,Away_Fouls,5,5,9,20,285
13/14,Lazio,Away,Away_Red,5,5,9,20,5
13/14,Lazio,Away,Away_Shot_Acc,5,5,9,20,6.44
13/14,Lazio,Away,Away_Shots,5,5,9,20,261
13/14,Lazio,Away,Away_Shots_on_Target,5,5,9,20,94
13/14,Lazio,Away,Away_Yellow,5,5,9,20,37
13/14,Lazio,Away,FT_Away_Goals,5,5,9,20,22
13/14,Lazio,Away,HT_Away_Goals,5,5,9,20,9
13/14,Lazio,Home,FT_Home_Goals,10,6,3,36,32
13/14,Lazio,Home,Home_Corners,10,6,3,36,97
13/14,Lazio,Home,Home_Fouls,10,6,3,36,314
13/14,Lazio,Home,Home_Red,10,6,3,36,4
13/14,Lazio,Home,Home_Shot_Acc,10,6,3,36,5.73
13/14,Lazio,Home,Home_Shots,10,6,3,36,278
13/14,Lazio,Home,Home_Shots_on_Target,10,6,3,36,88
13/14,Lazio,Home,Home_Yellow,10,6,3,36,42
13/14,Lazio,Home,HT_Home_Goals,10,6,3,36,16
14/15,Lazio,Away,Away_Corners,9,5,5,32,89
14/15,Lazio,Away,Away_Fouls,9,5,5,32,341
14/15,Lazio,Away,Away_Red,9,5,5,32,4
14/15,Lazio,Away,Away_Shot_Acc,9,5,5,32,7.49
14/15,Lazio,Away,Away_Shots,9,5,5,32,244
14/15,Lazio,Away,Away_Shots_on_Target,9,5,5,32,94
14/15,Lazio,Away,Away_Yellow,9,5,5,32,59
14/15,Lazio,Away,FT_Away_Goals,9,5,5,32,31
14/15,Lazio,Away,HT_Away_Goals,9,5,5,32,13
14/15,Lazio,Home,FT_Home_Goals,12,1,6,37,40
14/15,Lazio,Home,Home_Corners,12,1,6,37,119
14/15,Lazio,Home,Home_Fouls,12,1,6,37,337
14/15,Lazio,Home,Home_Red,12,1,6,37,5
14/15,Lazio,Home,Home_Shot_Acc,12,1,6,37,8.08
14/15,Lazio,Home,Home_Shots,12,1,6,37,299
14/15,Lazio,Home,Home_Shots_on_Target,12,1,6,37,122
14/15,Lazio,Home,Home_Yellow,12,1,6,37,45
14/15,Lazio,Home,HT_Home_Goals,12,1,6,37,22
15/16,Lazio,Away,Away_Corners,5,6,8,21,115
15/16,Lazio,Away,Away_Fouls,5,6,8,21,312
15/16,Lazio,Away,Away_Red,5,6,8,21,8
15/16,Lazio,Away,Away_Shot_Acc,5,6,8,21,5.43
15/16,Lazio,Away,Away_Shots,5,6,8,21,229
15/16,Lazio,Away,Away_Shots_on_Target,5,6,8,21,63
15/16,Lazio,Away,Away_Yellow,5,6,8,21,46
15/16,Lazio,Away,FT_Away_Goals,5,6,8,21,20
15/16,Lazio,Away,HT_Away_Goals,5,6,8,21,9
15/16,Lazio,Home,FT_Home_Goals,10,3,6,33,32
15/16,Lazio,Home,Home_Corners,10,3,6,33,128
15/16,Lazio,Home,Home_Fouls,10,3,6,33,282
15/16,Lazio,Home,Home_Red,10,3,6,33,2
15/16,Lazio,Home,Home_Shot_Acc,10,3,6,33,5.59
15/16,Lazio,Home,Home_Shots,10,3,6,33,282
15/16,Lazio,Home,Home_Shots_on_Target,10,3,6,33,84
15/16,Lazio,Home,Home_Yellow,10,3,6,33,48
15/16,Lazio,Home,HT_Home_Goals,10,3,6,33,9
16/17,Lazio,Away,Away_Corners,9,5,5,32,99
16/17,Lazio,Away,Away_Fouls,9,5,5,32,268
16/17,Lazio,Away,Away_Red,9,5,5,32,1
16/17,Lazio,Away,Away_Shot_Acc,9,5,5,32,7.4
16/17,Lazio,Away,Away_Shots,9,5,5,32,262
16/17,Lazio,Away,Away_Shots_on_Target,9,5,5,32,100
16/17,Lazio,Away,Away_Yellow,9,5,5,32,49
16/17,Lazio,Away,FT_Away_Goals,9,5,5,32,34
16/17,Lazio,Away,HT_Away_Goals,9,5,5,32,14
16/17,Lazio,Home,FT_Home_Goals,12,2,5,38,40
16/17,Lazio,Home,Home_Corners,12,2,5,38,138
16/17,Lazio,Home,Home_Fouls,12,2,5,38,275
16/17,Lazio,Home,Home_Red,12,2,5,38,3
16/17,Lazio,Home,Home_Shot_Acc,12,2,5,38,6.24
16/17,Lazio,Home,Home_Shots,12,2,5,38,322
16/17,Lazio,Home,Home_Shots_on_Target,12,2,5,38,111
16/17,Lazio,Home,Home_Yellow,12,2,5,38,41
16/17,Lazio,Home,HT_Home_Goals,12,2,5,38,20
17/18,Lazio,Away,Away_Corners,12,4,3,40,92
17/18,Lazio,Away,Away_Fouls,12,4,3,40,224
17/18,Lazio,Away,Away_Red,12,4,3,40,2
17/18,Lazio,Away,Away_Shot_Acc,12,4,3,40,6.97
17/18,Lazio,Away,Away_Shots,12,4,3,40,246
17/18,Lazio,Away,Away_Shots_on_Target,12,4,3,40,89
17/18,Lazio,Away,Away_Yellow,12,4,3,40,46
17/18,Lazio,Away,FT_Away_Goals,12,4,3,40,44
17/18,Lazio,Away,HT_Away_Goals,12,4,3,40,25
17/18,Lazio,Home,FT_Home_Goals,9,5,5,32,45
17/18,Lazio,Home,Home_Corners,9,5,5,32,125
17/18,Lazio,Home,Home_Fouls,9,5,5,32,211
17/18,Lazio,Home,Home_Red,9,5,5,32,4
17/18,Lazio,Home,Home_Shot_Acc,9,5,5,32,7.92
17/18,Lazio,Home,Home_Shots,9,5,5,32,308
17/18,Lazio,Home,Home_Shots_on_Target,9,5,5,32,127
17/18,Lazio,Home,Home_Yellow,9,5,5,32,31
17/18,Lazio,Home,HT_Home_Goals,9,5,5,32,17
18/19,Lazio,Away,Away_Corners,8,3,8,27,101
18/19,Lazio,Away,Away_Fouls,8,3,8,27,261
18/19,Lazio,Away,Away_Red,8,3,8,27,1
18/19,Lazio,Away,Away_Shot_Acc,8,3,8,27,10.68
18/19,Lazio,Away,Away_Shots,8,3,8,27,192
18/19,Lazio,Away,Away_Shots_on_Target,8,3,8,27,104
18/19,Lazio,Away,Away_Yellow,8,3,8,27,52
18/19,Lazio,Away,FT_Away_Goals,8,3,8,27,20
18/19,Lazio,Away,HT_Away_Goals,8,3,8,27,9
18/19,Lazio,Home,FT_Home_Goals,9,5,5,32,36
18/19,Lazio,Home,Home_Corners,9,5,5,32,125
18/19,Lazio,Home,Home_Fouls,9,5,5,32,234
18/19,Lazio,Home,Home_Red,9,5,5,32,3
18/19,Lazio,Home,Home_Shot_Acc,9,5,5,32,9.81
18/19,Lazio,Home,Home_Shots,9,5,5,32,248
18/19,Lazio,Home,Home_Shots_on_Target,9,5,5,32,126
18/19,Lazio,Home,Home_Yellow,9,5,5,32,38
18/19,Lazio,Home,HT_Home_Goals,9,5,5,32,18
09/10,Livorno,Away,Away_Corners,2,3,14,9,88
09/10,Livorno,Away,Away_Fouls,2,3,14,9,309
09/10,Livorno,Away,Away_Red,2,3,14,9,5
09/10,Livorno,Away,Away_Shot_Acc,2,3,14,9,5.71
09/10,Livorno,Away,Away_Shots,2,3,14,9,228
09/10,Livorno,Away,Away_Shots_on_Target,2,3,14,9,71
09/10,Livorno,Away,Away_Yellow,2,3,14,9,41
09/10,Livorno,Away,FT_Away_Goals,2,3,14,9,8
09/10,Livorno,Away,HT_Away_Goals,2,3,14,9,3
09/10,Livorno,Home,FT_Home_Goals,5,5,9,20,19
09/10,Livorno,Home,Home_Corners,5,5,9,20,96
09/10,Livorno,Home,Home_Fouls,5,5,9,20,340
09/10,Livorno,Home,Home_Red,5,5,9,20,3
09/10,Livorno,Home,Home_Shot_Acc,5,5,9,20,6.06
09/10,Livorno,Home,Home_Shots,5,5,9,20,259
09/10,Livorno,Home,Home_Shots_on_Target,5,5,9,20,80
09/10,Livorno,Home,Home_Yellow,5,5,9,20,43
09/10,Livorno,Home,HT_Home_Goals,5,5,9,20,8
13/14,Livorno,Away,Away_Corners,2,2,15,8,77
13/14,Livorno,Away,Away_Fouls,2,2,15,8,262
13/14,Livorno,Away,Away_Red,2,2,15,8,2
13/14,Livorno,Away,Away_Shot_Acc,2,2,15,8,5.12
13/14,Livorno,Away,Away_Shots,2,2,15,8,220
13/14,Livorno,Away,Away_Shots_on_Target,2,2,15,8,63
13/14,Livorno,Away,Away_Yellow,2,2,15,8,44
13/14,Livorno,Away,FT_Away_Goals,2,2,15,8,16
13/14,Livorno,Away,HT_Away_Goals,2,2,15,8,7
13/14,Livorno,Home,FT_Home_Goals,4,5,10,17,23
13/14,Livorno,Home,Home_Corners,4,5,10,17,103
13/14,Livorno,Home,Home_Fouls,4,5,10,17,312
13/14,Livorno,Home,Home_Red,4,5,10,17,3
13/14,Livorno,Home,Home_Shot_Acc,4,5,10,17,6.08
13/14,Livorno,Home,Home_Shots,4,5,10,17,263
13/14,Livorno,Home,Home_Shots_on_Target,4,5,10,17,79
13/14,Livorno,Home,Home_Yellow,4,5,10,17,64
13/14,Livorno,Home,HT_Home_Goals,4,5,10,17,12
09/10,Palermo,Away,Away_Corners,5,5,9,20,95
09/10,Palermo,Away,Away_Fouls,5,5,9,20,289
09/10,Palermo,Away,Away_Red,5,5,9,20,3
09/10,Palermo,Away,Away_Shot_Acc,5,5,9,20,6.43
09/10,Palermo,Away,Away_Shots,5,5,9,20,259
09/10,Palermo,Away,Away_Shots_on_Target,5,5,9,20,89
09/10,Palermo,Away,Away_Yellow,5,5,9,20,43
09/10,Palermo,Away,FT_Away_Goals,5,5,9,20,25
09/10,Palermo,Away,HT_Away_Goals,5,5,9,20,6
09/10,Palermo,Home,FT_Home_Goals,13,6,0,45,34
09/10,Palermo,Home,Home_Corners,13,6,0,45,116
09/10,Palermo,Home,Home_Fouls,13,6,0,45,311
09/10,Palermo,Home,Home_Red,13,6,0,45,0
09/10,Palermo,Home,Home_Shot_Acc,13,6,0,45,7.1000000000000005
09/10,Palermo,Home,Home_Shots,13,6,0,45,305
09/10,Palermo,Home,Home_Shots_on_Target,13,6,0,45,113
09/10,Palermo,Home,Home_Yellow,13,6,0,45,46
09/10,Palermo,Home,HT_Home_Goals,13,6,0,45,18
10/11,Palermo,Away,Away_Corners,6,2,11,20,94
10/11,Palermo,Away,Away_Fouls,6,2,11,20,242
10/11,Palermo,Away,Away_Red,6,2,11,20,1
10/11,Palermo,Away,Away_Shot_Acc,6,2,11,20,6.8
10/11,Palermo,Away,Away_Shots,6,2,11,20,280
10/11,Palermo,Away,Away_Shots_on_Target,6,2,11,20,99
10/11,Palermo,Away,Away_Yellow,6,2,11,20,45
10/11,Palermo,Away,FT_Away_Goals,6,2,11,20,25
10/11,Palermo,Away,HT_Away_Goals,6,2,11,20,11
10/11,Palermo,Home,FT_Home_Goals,11,3,5,36,33
10/11,Palermo,Home,Home_Corners,11,3,5,36,124
10/11,Palermo,Home,Home_Fouls,11,3,5,36,276
10/11,Palermo,Home,Home_Red,11,3,5,36,2
10/11,Palermo,Home,Home_Shot_Acc,11,3,5,36,6.58
10/11,Palermo,Home,Home_Shots,11,3,5,36,330
10/11,Palermo,Home,Home_Shots_on_Target,11,3,5,36,109
10/11,Palermo,Home,Home_Yellow,11,3,5,36,29
10/11,Palermo,Home,HT_Home_Goals,11,3,5,36,17
11/12,Palermo,Away,Away_Corners,1,7,11,10,88
11/12,Palermo,Away,Away_Fouls,1,7,11,10,288
11/12,Palermo,Away,Away_Red,1,7,11,10,4
11/12,Palermo,Away,Away_Shot_Acc,1,7,11,10,6.37
11/12,Palermo,Away,Away_Shots,1,7,11,10,214
11/12,Palermo,Away,Away_Shots_on_Target,1,7,11,10,70
11/12,Palermo,Away,Away_Yellow,1,7,11,10,43
11/12,Palermo,Away,FT_Away_Goals,1,7,11,10,14
11/12,Palermo,Away,HT_Away_Goals,1,7,11,10,6
11/12,Palermo,Home,FT_Home_Goals,10,3,6,33,38
11/12,Palermo,Home,Home_Corners,10,3,6,33,96
11/12,Palermo,Home,Home_Fouls,10,3,6,33,304
11/12,Palermo,Home,Home_Red,10,3,6,33,2
11/12,Palermo,Home,Home_Shot_Acc,10,3,6,33,7.2
11/12,Palermo,Home,Home_Shots,10,3,6,33,284
11/12,Palermo,Home,Home_Shots_on_Target,10,3,6,33,109
11/12,Palermo,Home,Home_Yellow,10,3,6,33,41
11/12,Palermo,Home,HT_Home_Goals,10,3,6,33,18
12/13,Palermo,Away,Away_Corners,1,7,11,10,91
12/13,Palermo,Away,Away_Fouls,1,7,11,10,289
12/13,Palermo,Away,Away_Red,1,7,11,10,5
12/13,Palermo,Away,Away_Shot_Acc,1,7,11,10,5.39
12/13,Palermo,Away,Away_Shots,1,7,11,10,225
12/13,Palermo,Away,Away_Shots_on_Target,1,7,11,10,68
12/13,Palermo,Away,Away_Yellow,1,7,11,10,44
12/13,Palermo,Away,FT_Away_Goals,1,7,11,10,10
12/13,Palermo,Away,HT_Away_Goals,1,7,11,10,5
12/13,Palermo,Home,FT_Home_Goals,5,7,7,22,24
12/13,Palermo,Home,Home_Corners,5,7,7,22,98
12/13,Palermo,Home,Home_Fouls,5,7,7,22,285
12/13,Palermo,Home,Home_Red,5,7,7,22,3
12/13,Palermo,Home,Home_Shot_Acc,5,7,7,22,6.17
12/13,Palermo,Home,Home_Shots,5,7,7,22,286
12/13,Palermo,Home,Home_Shots_on_Target,5,7,7,22,97
12/13,Palermo,Home,Home_Yellow,5,7,7,22,46
12/13,Palermo,Home,HT_Home_Goals,5,7,7,22,10
14/15,Palermo,Away,Away_Corners,4,7,8,19,77
14/15,Palermo,Away,Away_Fouls,4,7,8,19,293
14/15,Palermo,Away,Away_Red,4,7,8,19,3
14/15,Palermo,Away,Away_Shot_Acc,4,7,8,19,6.69
14/15,Palermo,Away,Away_Shots,4,7,8,19,219
14/15,Palermo,Away,Away_Shots_on_Target,4,7,8,19,75
14/15,Palermo,Away,Away_Yellow,4,7,8,19,42
14/15,Palermo,Away,FT_Away_Goals,4,7,8,19,23
14/15,Palermo,Away,HT_Away_Goals,4,7,8,19,16
14/15,Palermo,Home,FT_Home_Goals,8,6,5,30,30
14/15,Palermo,Home,Home_Corners,8,6,5,30,119
14/15,Palermo,Home,Home_Fouls,8,6,5,30,289
14/15,Palermo,Home,Home_Red,8,6,5,30,1
14/15,Palermo,Home,Home_Shot_Acc,8,6,5,30,5.82
14/15,Palermo,Home,Home_Shots,8,6,5,30,260
14/15,Palermo,Home,Home_Shots_on_Target,8,6,5,30,77
14/15,Palermo,Home,Home_Yellow,8,6,5,30,41
14/15,Palermo,Home,HT_Home_Goals,8,6,5,30,19
15/16,Palermo,Away,Away_Corners,4,5,10,17,63
15/16,Palermo,Away,Away_Fouls,4,5,10,17,319
15/16,Palermo,Away,Away_Red,4,5,10,17,3
15/16,Palermo,Away,Away_Shot_Acc,4,5,10,17,5.25
15/16,Palermo,Away,Away_Shots,4,5,10,17,180
15/16,Palermo,Away,Away_Shots_on_Target,4,5,10,17,53
15/16,Palermo,Away,Away_Yellow,4,5,10,17,49
15/16,Palermo,Away,FT_Away_Goals,4,5,10,17,14
15/16,Palermo,Away,HT_Away_Goals,4,5,10,17,9
15/16,Palermo,Home,FT_Home_Goals,6,4,9,22,24
15/16,Palermo,Home,Home_Corners,6,4,9,22,101
15/16,Palermo,Home,Home_Fouls,6,4,9,22,302
15/16,Palermo,Home,Home_Red,6,4,9,22,3
15/16,Palermo,Home,Home_Shot_Acc,6,4,9,22,5.8
15/16,Palermo,Home,Home_Shots,6,4,9,22,232
15/16,Palermo,Home,Home_Shots_on_Target,6,4,9,22,69
15/16,Palermo,Home,Home_Yellow,6,4,9,22,47
15/16,Palermo,Home,HT_Home_Goals,6,4,9,22,8
16/17,Palermo,Away,Away_Corners,2,5,12,11,74
16/17,Palermo,Away,Away_Fouls,2,5,12,11,281
16/17,Palermo,Away,Away_Red,2,5,12,11,5
16/17,Palermo,Away,Away_Shot_Acc,2,5,12,11,6.87
16/17,Palermo,Away,Away_Shots,2,5,12,11,170
16/17,Palermo,Away,Away_Shots_on_Target,2,5,12,11,57
16/17,Palermo,Away,Away_Yellow,2,5,12,11,46
16/17,Palermo,Away,FT_Away_Goals,2,5,12,11,20
16/17,Palermo,Away,HT_Away_Goals,2,5,12,11,6
16/17,Palermo,Home,FT_Home_Goals,4,3,12,15,13
16/17,Palermo,Home,Home_Corners,4,3,12,15,88
16/17,Palermo,Home,Home_Fouls,4,3,12,15,283
16/17,Palermo,Home,Home_Red,4,3,12,15,4
16/17,Palermo,Home,Home_Shot_Acc,4,3,12,15,5.57
16/17,Palermo,Home,Home_Shots,4,3,12,15,211
16/17,Palermo,Home,Home_Shots_on_Target,4,3,12,15,61
16/17,Palermo,Home,Home_Yellow,4,3,12,15,47
16/17,Palermo,Home,HT_Home_Goals,4,3,12,15,9
09/10,Udinese,Away,Away_Corners,1,6,12,9,93
09/10,Udinese,Away,Away_Fouls,1,6,12,9,322
09/10,Udinese,Away,Away_Red,1,6,12,9,2
09/10,Udinese,Away,Away_Shot_Acc,1,6,12,9,6.36
09/10,Udinese,Away,Away_Shots,1,6,12,9,254
09/10,Udinese,Away,Away_Shots_on_Target,1,6,12,9,83
09/10,Udinese,Away,Away_Yellow,1,6,12,9,46
09/10,Udinese,Away,FT_Away_Goals,1,6,12,9,16
09/10,Udinese,Away,HT_Away_Goals,1,6,12,9,12
09/10,Udinese,Home,FT_Home_Goals,10,5,4,35,38
09/10,Udinese,Home,Home_Corners,10,5,4,35,129
09/10,Udinese,Home,Home_Fouls,10,5,4,35,333
09/10,Udinese,Home,Home_Red,10,5,4,35,1
09/10,Udinese,Home,Home_Shot_Acc,10,5,4,35,7.83
09/10,Udinese,Home,Home_Shots,10,5,4,35,321
09/10,Udinese,Home,Home_Shots_on_Target,10,5,4,35,129
09/10,Udinese,Home,Home_Yellow,10,5,4,35,43
09/10,Udinese,Home,HT_Home_Goals,10,5,4,35,18
10/11,Udinese,Away,Away_Corners,9,2,8,29,103
10/11,Udinese,Away,Away_Fouls,9,2,8,29,302
10/11,Udinese,Away,Away_Red,9,2,8,29,3
10/11,Udinese,Away,Away_Shot_Acc,9,2,8,29,7.32
10/11,Udinese,Away,Away_Shots,9,2,8,29,262
10/11,Udinese,Away,Away_Shots_on_Target,9,2,8,29,98
10/11,Udinese,Away,Away_Yellow,9,2,8,29,40
10/11,Udinese,Away,FT_Away_Goals,9,2,8,29,38
10/11,Udinese,Away,HT_Away_Goals,9,2,8,29,16
10/11,Udinese,Home,FT_Home_Goals,11,4,4,37,27
10/11,Udinese,Home,Home_Corners,11,4,4,37,99
10/11,Udinese,Home,Home_Fouls,11,4,4,37,279
10/11,Udinese,Home,Home_Red,11,4,4,37,4
10/11,Udinese,Home,Home_Shot_Acc,11,4,4,37,6.65
10/11,Udinese,Home,Home_Shots,11,4,4,37,282
10/11,Udinese,Home,Home_Shots_on_Target,11,4,4,37,95
10/11,Udinese,Home,Home_Yellow,11,4,4,37,32
10/11,Udinese,Home,HT_Home_Goals,11,4,4,37,16
11/12,Udinese,Away,Away_Corners,5,6,8,21,75
11/12,Udinese,Away,Away_Fouls,5,6,8,21,296
11/12,Udinese,Away,Away_Red,5,6,8,21,2
11/12,Udinese,Away,Away_Shot_Acc,5,6,8,21,6.08
11/12,Udinese,Away,Away_Shots,5,6,8,21,243
11/12,Udinese,Away,Away_Shots_on_Target,5,6,8,21,75
11/12,Udinese,Away,Away_Yellow,5,6,8,21,42
11/12,Udinese,Away,FT_Away_Goals,5,6,8,21,19
11/12,Udinese,Away,HT_Away_Goals,5,6,8,21,10
11/12,Udinese,Home,FT_Home_Goals,13,4,2,43,33
11/12,Udinese,Home,Home_Corners,13,4,2,43,101
11/12,Udinese,Home,Home_Fouls,13,4,2,43,284
11/12,Udinese,Home,Home_Red,13,4,2,43,1
11/12,Udinese,Home,Home_Shot_Acc,13,4,2,43,7.12
11/12,Udinese,Home,Home_Shots,13,4,2,43,282
11/12,Udinese,Home,Home_Shots_on_Target,13,4,2,43,99
11/12,Udinese,Home,Home_Yellow,13,4,2,43,39
11/12,Udinese,Home,HT_Home_Goals,13,4,2,43,16
12/13,Udinese,Away,Away_Corners,7,5,7,26,62
12/13,Udinese,Away,Away_Fouls,7,5,7,26,295
12/13,Udinese,Away,Away_Red,7,5,7,26,2
12/13,Udinese,Away,Away_Shot_Acc,7,5,7,26,6.6
12/13,Udinese,Away,Away_Shots,7,5,7,26,197
12/13,Udinese,Away,Away_Shots_on_Target,7,5,7,26,69
12/13,Udinese,Away,Away_Yellow,7,5,7,26,42
12/13,Udinese,Away,FT_Away_Goals,7,5,7,26,28
12/13,Udinese,Away,HT_Away_Goals,7,5,7,26,16
12/13,Udinese,Home,FT_Home_Goals,11,7,1,40,31
12/13,Udinese,Home,Home_Corners,11,7,1,40,86
12/13,Udinese,Home,Home_Fouls,11,7,1,40,267
12/13,Udinese,Home,Home_Red,11,7,1,40,4
12/13,Udinese,Home,Home_Shot_Acc,11,7,1,40,6.86
12/13,Udinese,Home,Home_Shots,11,7,1,40,246
12/13,Udinese,Home,Home_Shots_on_Target,11,7,1,40,89
12/13,Udinese,Home,Home_Yellow,11,7,1,40,42
12/13,Udinese,Home,HT_Home_Goals,11,7,1,40,13
13/14,Udinese,Away,Away_Corners,3,4,12,13,110
13/14,Udinese,Away,Away_Fouls,3,4,12,13,272
13/14,Udinese,Away,Away_Red,3,4,12,13,2
13/14,Udinese,Away,Away_Shot_Acc,3,4,12,13,6.43
13/14,Udinese,Away,Away_Shots,3,4,12,13,211
13/14,Udinese,Away,Away_Shots_on_Target,3,4,12,13,70
13/14,Udinese,Away,Away_Yellow,3,4,12,13,53
13/14,Udinese,Away,FT_Away_Goals,3,4,12,13,19
13/14,Udinese,Away,HT_Away_Goals,3,4,12,13,7
13/14,Udinese,Home,FT_Home_Goals,9,4,6,31,27
13/14,Udinese,Home,Home_Corners,9,4,6,31,91
13/14,Udinese,Home,Home_Fouls,9,4,6,31,247
13/14,Udinese,Home,Home_Red,9,4,6,31,0
13/14,Udinese,Home,Home_Shot_Acc,9,4,6,31,6.24
13/14,Udinese,Home,Home_Shots,9,4,6,31,271
13/14,Udinese,Home,Home_Shots_on_Target,9,4,6,31,89
13/14,Udinese,Home,Home_Yellow,9,4,6,31,27
13/14,Udinese,Home,HT_Home_Goals,9,4,6,31,13
14/15,Udinese,Away,Away_Corners,4,6,9,18,82
14/15,Udinese,Away,Away_Fouls,4,6,9,18,285
14/15,Udinese,Away,Away_Red,4,6,9,18,3
14/15,Udinese,Away,Away_Shot_Acc,4,6,9,18,5.46
14/15,Udinese,Away,Away_Shots,4,6,9,18,185
14/15,Udinese,Away,Away_Shots_on_Target,4,6,9,18,56
14/15,Udinese,Away,Away_Yellow,4,6,9,18,51
14/15,Udinese,Away,FT_Away_Goals,4,6,9,18,17
14/15,Udinese,Away,HT_Away_Goals,4,6,9,18,9
14/15,Udinese,Home,FT_Home_Goals,6,5,8,23,26
14/15,Udinese,Home,Home_Corners,6,5,8,23,98
14/15,Udinese,Home,Home_Fouls,6,5,8,23,247
14/15,Udinese,Home,Home_Red,6,5,8,23,3
14/15,Udinese,Home,Home_Shot_Acc,6,5,8,23,5.21
14/15,Udinese,Home,Home_Shots,6,5,8,23,238
14/15,Udinese,Home,Home_Shots_on_Target,6,5,8,23,65
14/15,Udinese,Home,Home_Yellow,6,5,8,23,40
14/15,Udinese,Home,HT_Home_Goals,6,5,8,23,11
15/16,Udinese,Away,Away_Corners,4,5,10,17,84
15/16,Udinese,Away,Away_Fouls,4,5,10,17,272
15/16,Udinese,Away,Away_Red,4,5,10,17,1
15/16,Udinese,Away,Away_Shot_Acc,4,5,10,17,6.87
15/16,Udinese,Away,Away_Shots,4,5,10,17,194
15/16,Udinese,Away,Away_Shots_on_Target,4,5,10,17,70
15/16,Udinese,Away,Away_Yellow,4,5,10,17,51
15/16,Udinese,Away,FT_Away_Goals,4,5,10,17,17
15/16,Udinese,Away,HT_Away_Goals,4,5,10,17,8
15/16,Udinese,Home,FT_Home_Goals,6,4,9,22,18
15/16,Udinese,Home,Home_Corners,6,4,9,22,108
15/16,Udinese,Home,Home_Fouls,6,4,9,22,303
15/16,Udinese,Home,Home_Red,6,4,9,22,6
15/16,Udinese,Home,Home_Shot_Acc,6,4,9,22,5.74
15/16,Udinese,Home,Home_Shots,6,4,9,22,250
15/16,Udinese,Home,Home_Shots_on_Target,6,4,9,22,75
15/16,Udinese,Home,Home_Yellow,6,4,9,22,47
15/16,Udinese,Home,HT_Home_Goals,6,4,9,22,9
16/17,Udinese,Away,Away_Corners,4,4,11,16,90
16/17,Udinese,Away,Away_Fouls,4,4,11,16,246
16/17,Udinese,Away,Away_Red,4,4,11,16,0
16/17,Udinese,Away,Away_Shot_Acc,4,4,11,16,6.14
16/17,Udinese,Away,Away_Shots,4,4,11,16,202
16/17,Udinese,Away,Away_Shots_on_Target,4,4,11,16,62
16/17,Udinese,Away,Away_Yellow,4,4,11,16,43
16/17,Udinese,Away,FT_Away_Goals,4,4,11,16,17
16/17,Udinese,Away,HT_Away_Goals,4,4,11,16,5
16/17,Udinese,Home,FT_Home_Goals,8,5,6,29,30
16/17,Udinese,Home,Home_Corners,8,5,6,29,89
16/17,Udinese,Home,Home_Fouls,8,5,6,29,238
16/17,Udinese,Home,Home_Red,8,5,6,29,2
16/17,Udinese,Home,Home_Shot_Acc,8,5,6,29,7.74
16/17,Udinese,Home,Home_Shots,8,5,6,29,232
16/17,Udinese,Home,Home_Shots_on_Target,8,5,6,29,93
16/17,Udinese,Home,Home_Yellow,8,5,6,29,41
16/17,Udinese,Home,HT_Home_Goals,8,5,6,29,14
17/18,Udinese,Away,Away_Corners,6,2,11,20,84
17/18,Udinese,Away,Away_Fouls,6,2,11,20,263
17/18,Udinese,Away,Away_Red,6,2,11,20,1
17/18,Udinese,Away,Away_Shot_Acc,6,2,11,20,5.68
17/18,Udinese,Away,Away_Shots,6,2,11,20,198
17/18,Udinese,Away,Away_Shots_on_Target,6,2,11,20,59
17/18,Udinese,Away,Away_Yellow,6,2,11,20,35
17/18,Udinese,Away,FT_Away_Goals,6,2,11,20,24
17/18,Udinese,Away,HT_Away_Goals,6,2,11,20,10
17/18,Udinese,Home,FT_Home_Goals,6,2,11,20,24
17/18,Udinese,Home,Home_Corners,6,2,11,20,93
17/18,Udinese,Home,Home_Fouls,6,2,11,20,266
17/18,Udinese,Home,Home_Red,6,2,11,20,3
17/18,Udinese,Home,Home_Shot_Acc,6,2,11,20,6.1
17/18,Udinese,Home,Home_Shots,6,2,11,20,246
17/18,Udinese,Home,Home_Shots_on_Target,6,2,11,20,80
17/18,Udinese,Home,Home_Yellow,6,2,11,20,37
17/18,Udinese,Home,HT_Home_Goals,6,2,11,20,14
18/19,Udinese,Away,Away_Corners,3,5,11,14,80
18/19,Udinese,Away,Away_Fouls,3,5,11,14,249
18/19,Udinese,Away,Away_Red,3,5,11,14,1
18/19,Udinese,Away,Away_Shot_Acc,3,5,11,14,8.26
18/19,Udinese,Away,Away_Shots,3,5,11,14,160
18/19,Udinese,Away,Away_Shots_on_Target,3,5,11,14,73
18/19,Udinese,Away,Away_Yellow,3,5,11,14,41
18/19,Udinese,Away,FT_Away_Goals,3,5,11,14,17
18/19,Udinese,Away,HT_Away_Goals,3,5,11,14,6
